dms_orig,dms_dest,sctg2_t,mode_t,tht_22,o1_t,o2_t,d1_t,d2_t,,,
061-Los Angeles CA,219-Rest of KY,40-Misc. mfg. prods.,1-Truck,146.5663,61,Los Angeles CA,219,Rest of KY,,,
061-Los Angeles CA,219-Rest of KY,41-Waste/scrap,1-Truck,45.3014,61,Los Angeles CA,219,Rest of KY,,,
061-Los Angeles CA,219-Rest of KY,43-Mixed freight,1-Truck,1.9889,61,Los Angeles CA,219,Rest of KY,,,
061-Los Angeles CA,221-Baton Rouge LA,02-Cereal grains,1-Truck,0.0293,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,03-Other ag prods.,1-Truck,0.0442,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,04-Animal feed,1-Truck,0.0108,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,05-Meat/seafood,1-Truck,0.0672,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,06-Milled grain prods.,1-Truck,0.0034,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,07-Other foodstuffs,1-Truck,0.0163,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,08-Alcoholic beverages,1-Truck,0.0039,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,10-Building stone,1-Truck,0.0078,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,20-Basic chemicals,1-Truck,0.2407,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,21-Pharmaceuticals,1-Truck,0.0005,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,22-Fertilizers,1-Truck,0.0187,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,23-Chemical prods.,1-Truck,3.0175,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,24-Plastics/rubber,1-Truck,3.9671,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,26-Wood prods.,1-Truck,0.3538,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,27-Newsprint/paper,1-Truck,0.012,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,28-Paper articles,1-Truck,0.0334,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,29-Printed prods.,1-Truck,0.0032,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,30-Textiles/leather,1-Truck,0.4462,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,31-Nonmetal min. prods.,1-Truck,0.6299,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,32-Base metals,1-Truck,0.3463,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,33-Articles-base metal,1-Truck,1.2932,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,34-Machinery,1-Truck,0.3365,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,35-Electronics,1-Truck,0.9247,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,36-Motorized vehicles,1-Truck,0.5129,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,37-Transport equip.,1-Truck,0.0032,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,38-Precision instruments,1-Truck,0.0312,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,39-Furniture,1-Truck,0.9838,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,40-Misc. mfg. prods.,1-Truck,0.2244,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,221-Baton Rouge LA,43-Mixed freight,1-Truck,19.6292,61,Los Angeles CA,221,Baton Rouge LA,,,
061-Los Angeles CA,222-Lake Charles LA,02-Cereal grains,1-Truck,0.0071,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,03-Other ag prods.,1-Truck,0.0106,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,04-Animal feed,1-Truck,0.0025,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,05-Meat/seafood,1-Truck,0.0162,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,06-Milled grain prods.,1-Truck,0.0006,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,07-Other foodstuffs,1-Truck,0.0041,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,08-Alcoholic beverages,1-Truck,0.0008,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,20-Basic chemicals,1-Truck,0.103,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,21-Pharmaceuticals,1-Truck,0,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,22-Fertilizers,1-Truck,0.0045,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,23-Chemical prods.,1-Truck,0.0306,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,24-Plastics/rubber,1-Truck,0.2865,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,26-Wood prods.,1-Truck,0.0866,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,27-Newsprint/paper,1-Truck,0.0029,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,28-Paper articles,1-Truck,0.0081,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,29-Printed prods.,1-Truck,0.0672,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,30-Textiles/leather,1-Truck,0.1079,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,31-Nonmetal min. prods.,1-Truck,0.1231,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,32-Base metals,1-Truck,0.0593,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,33-Articles-base metal,1-Truck,0.5125,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,34-Machinery,1-Truck,0.2015,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,35-Electronics,1-Truck,2.8696,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,36-Motorized vehicles,1-Truck,0.2602,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,37-Transport equip.,1-Truck,0.0002,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,38-Precision instruments,1-Truck,0.0408,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,39-Furniture,1-Truck,0.1015,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,40-Misc. mfg. prods.,1-Truck,0.2021,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,41-Waste/scrap,1-Truck,0,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,222-Lake Charles LA,43-Mixed freight,1-Truck,0.096,61,Los Angeles CA,222,Lake Charles LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),02-Cereal grains,1-Truck,0.0765,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),03-Other ag prods.,1-Truck,4.7001,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),04-Animal feed,1-Truck,0.0305,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),05-Meat/seafood,1-Truck,0.2205,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),06-Milled grain prods.,1-Truck,0.0008,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),07-Other foodstuffs,1-Truck,0.01,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),08-Alcoholic beverages,1-Truck,0.8294,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),09-Tobacco prods.,1-Truck,0.0839,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),19-Natural gas and other fossil products,1-Truck,16.2437,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),20-Basic chemicals,1-Truck,1.1626,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),21-Pharmaceuticals,1-Truck,0.0521,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),23-Chemical prods.,1-Truck,0.099,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),24-Plastics/rubber,1-Truck,0.613,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),26-Wood prods.,1-Truck,0.4816,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),27-Newsprint/paper,1-Truck,0.0349,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),28-Paper articles,1-Truck,0.0819,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),29-Printed prods.,1-Truck,0.0001,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),30-Textiles/leather,1-Truck,2.9053,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),31-Nonmetal min. prods.,1-Truck,1.1509,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),32-Base metals,1-Truck,0.4042,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),33-Articles-base metal,1-Truck,1.4908,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),34-Machinery,1-Truck,1.8978,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),35-Electronics,1-Truck,1.3639,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),36-Motorized vehicles,1-Truck,1.4268,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),37-Transport equip.,1-Truck,0.0441,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),38-Precision instruments,1-Truck,0.0896,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),39-Furniture,1-Truck,2.6259,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),40-Misc. mfg. prods.,1-Truck,1.5288,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,223-New Orleans LA-MS (LA Part),43-Mixed freight,1-Truck,4.3135,61,Los Angeles CA,223,New Orleans LA,,,
061-Los Angeles CA,229-Rest of LA,02-Cereal grains,1-Truck,0.0903,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,03-Other ag prods.,1-Truck,0.4133,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,04-Animal feed,1-Truck,0.0332,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,05-Meat/seafood,1-Truck,0.207,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,06-Milled grain prods.,1-Truck,0.0533,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,07-Other foodstuffs,1-Truck,2.0059,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,08-Alcoholic beverages,1-Truck,2.3521,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,20-Basic chemicals,1-Truck,2.039,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,21-Pharmaceuticals,1-Truck,0.3572,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,22-Fertilizers,1-Truck,0.058,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,23-Chemical prods.,1-Truck,4.0179,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,24-Plastics/rubber,1-Truck,5.8486,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,26-Wood prods.,1-Truck,1.0978,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,27-Newsprint/paper,1-Truck,0.038,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,28-Paper articles,1-Truck,0.2262,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,29-Printed prods.,1-Truck,0.1473,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,30-Textiles/leather,1-Truck,4.4155,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,31-Nonmetal min. prods.,1-Truck,5.5648,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,32-Base metals,1-Truck,1.0584,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,33-Articles-base metal,1-Truck,1.5382,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,34-Machinery,1-Truck,2.0293,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,35-Electronics,1-Truck,2.0649,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,36-Motorized vehicles,1-Truck,3.5351,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,37-Transport equip.,1-Truck,0.0872,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,38-Precision instruments,1-Truck,0.1745,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,39-Furniture,1-Truck,1.3303,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,40-Misc. mfg. prods.,1-Truck,3.4722,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,229-Rest of LA,43-Mixed freight,1-Truck,0.3799,61,Los Angeles CA,229,Rest of LA,,,
061-Los Angeles CA,230-Maine,01-Live animals/fish,1-Truck,0.0006,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,02-Cereal grains,1-Truck,0,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,03-Other ag prods.,1-Truck,2.0873,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,04-Animal feed,1-Truck,0.0011,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,05-Meat/seafood,1-Truck,0.0347,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,06-Milled grain prods.,1-Truck,0.0065,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,07-Other foodstuffs,1-Truck,2.1451,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,08-Alcoholic beverages,1-Truck,0.0053,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,10-Building stone,1-Truck,0,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,11-Natural sands,1-Truck,0,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,13-Nonmetallic minerals,1-Truck,0.0201,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,15-Coal,1-Truck,0.0071,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,19-Natural gas and other fossil products,1-Truck,0.3621,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,20-Basic chemicals,1-Truck,0.1696,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,21-Pharmaceuticals,1-Truck,0.0007,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,22-Fertilizers,1-Truck,0,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,23-Chemical prods.,1-Truck,0.3207,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,24-Plastics/rubber,1-Truck,0.4147,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,25-Logs,1-Truck,0.0318,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,26-Wood prods.,1-Truck,0.061,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,27-Newsprint/paper,1-Truck,0.0098,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,28-Paper articles,1-Truck,0.009,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,29-Printed prods.,1-Truck,0.0015,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,30-Textiles/leather,1-Truck,0.7786,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,31-Nonmetal min. prods.,1-Truck,0.486,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,32-Base metals,1-Truck,0.1301,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,33-Articles-base metal,1-Truck,0.217,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,34-Machinery,1-Truck,5.0563,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,35-Electronics,1-Truck,0.3798,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,36-Motorized vehicles,1-Truck,0.8501,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,37-Transport equip.,1-Truck,0.1067,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,38-Precision instruments,1-Truck,0.0703,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,39-Furniture,1-Truck,1.8523,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,40-Misc. mfg. prods.,1-Truck,1.8712,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,41-Waste/scrap,1-Truck,0.2872,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,230-Maine,43-Mixed freight,1-Truck,2.3026,61,Los Angeles CA,230,Maine,,,
061-Los Angeles CA,241-Baltimore MD,03-Other ag prods.,1-Truck,30.999,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,04-Animal feed,1-Truck,0,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,05-Meat/seafood,1-Truck,8.158,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,06-Milled grain prods.,1-Truck,13.8087,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,07-Other foodstuffs,1-Truck,18.1117,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,08-Alcoholic beverages,1-Truck,0.0329,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,09-Tobacco prods.,1-Truck,2.3712,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,13-Nonmetallic minerals,1-Truck,0.0013,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,19-Natural gas and other fossil products,1-Truck,0.0038,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,20-Basic chemicals,1-Truck,0.0407,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,21-Pharmaceuticals,1-Truck,0.068,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,23-Chemical prods.,1-Truck,6.5556,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,24-Plastics/rubber,1-Truck,1.8752,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,26-Wood prods.,1-Truck,1.0419,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,29-Printed prods.,1-Truck,0.1152,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,30-Textiles/leather,1-Truck,3.3419,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,31-Nonmetal min. prods.,1-Truck,16.2832,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,32-Base metals,1-Truck,0.8045,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,33-Articles-base metal,1-Truck,0.0633,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,34-Machinery,1-Truck,0.123,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,35-Electronics,1-Truck,7.5784,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,36-Motorized vehicles,1-Truck,0.8025,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,37-Transport equip.,1-Truck,0.024,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,38-Precision instruments,1-Truck,2.2617,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,39-Furniture,1-Truck,9.6729,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,40-Misc. mfg. prods.,1-Truck,8.9233,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,241-Baltimore MD,43-Mixed freight,1-Truck,8.3657,61,Los Angeles CA,241,Baltimore MD,,,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),03-Other ag prods.,1-Truck,13.1496,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),05-Meat/seafood,1-Truck,0.0407,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),06-Milled grain prods.,1-Truck,1.8146,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),07-Other foodstuffs,1-Truck,22.451,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),10-Building stone,1-Truck,0.8761,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),20-Basic chemicals,1-Truck,3.1766,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),21-Pharmaceuticals,1-Truck,0.413,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),23-Chemical prods.,1-Truck,0.1171,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),24-Plastics/rubber,1-Truck,21.9299,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),26-Wood prods.,1-Truck,0.0136,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),29-Printed prods.,1-Truck,0.1221,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
061-Los Angeles CA,242-Washington DC-VA-MD-WV (MD Part),30-Textiles/leather,1-Truck,8.2857,61,Los Angeles CA,242,Washington DC,WV (MD Part),,
